time,-O,-faggressive-loop-optimizations,-falign-functions,-falign-jumps,-falign-labels,-falign-loops,-fasynchronous-unwind-tables,-fbranch-count-reg,-fbranch-probabilities,-fbranch-target-load-optimize,-fbranch-target-load-optimize2,-fbtr-bb-exclusive,-fcaller-saves,-fcombine-stack-adjustments,-fcommon,-fcompare-elim,-fconserve-stack,-fcprop-registers,-fcrossjumping,-fcse-follow-jumps,-fcx-fortran-rules,-fcx-limited-range,-fdata-sections,-fdce,-fdefer-pop,-fdelayed-branch,-fdelete-null-pointer-checks,-fdevirtualize,-fdse,-fearly-inlining,-fexceptions,-fexpensive-optimizations,-ffinite-math-only,-ffloat-store,-fforward-propagate,-fgcse,-fgcse-after-reload,-fgcse-las,-fgcse-lm,-fgcse-sm,-fgraphite-identity,-fguess-branch-probability,-fhandle-exceptions,-fhoist-adjacent-loads,-fif-conversion,-fif-conversion2,-finline,-finline-atomics,-finline-functions,-finline-functions-called-once,-finline-small-functions,-fipa-cp,-fipa-cp-clone,-fipa-profile,-fipa-pta,-fipa-pure-const,-fipa-reference,-fipa-sra,-fira-hoist-pressure,-fivopts,-fjump-tables,-floop-block,-floop-interchange,-floop-nest-optimize,-floop-parallelize-all,-floop-strip-mine,-fmath-errno,-fmerge-all-constants,-fmerge-constants,-fmodulo-sched,-fmove-loop-invariants,-fnon-call-exceptions,-fnothrow-opt,-fomit-frame-pointer,-fopt-info,-foptimize-register-move,-foptimize-sibling-calls,-foptimize-strlen,-fpeel-loops,-fpeephole,-fpeephole2,-fpredictive-commoning,-fprefetch-loop-arrays,-freg-struct-return,-fregmove,-frename-registers,-freorder-blocks,-freorder-blocks-and-partition,-freorder-functions,-frerun-cse-after-loop,-freschedule-modulo-scheduled-loops,-frounding-math,-frtti,-fsched-critical-path-heuristic,-fsched-dep-count-heuristic,-fsched-group-heuristic,-fsched-interblock,-fsched-last-insn-heuristic,-fsched-pressure,-fsched-rank-heuristic,-fsched-spec,-fsched-spec-insn-heuristic,-fsched-spec-load,-fsched-spec-load-dangerous,-fsched-stalled-insns,-fsched-stalled-insns-dep,-fsched2-use-superblocks,-fschedule-insns,-fschedule-insns2,-fsection-anchors,-fsel-sched-pipelining,-fsel-sched-pipelining-outer-loops,-fsel-sched-reschedule-pipelined,-fselective-scheduling,-fselective-scheduling2,-fshort-enums,-fshort-wchar,-fshrink-wrap,-fsignaling-nans,-fsigned-zeros,-fsingle-precision-constant,-fsplit-ivs-in-unroller,-fsplit-wide-types,-fstack-clash-protection,-fstrict-aliasing,-fstrict-enums,-fthread-jumps,-fno-threadsafe-statics,-ftoplevel-reorder,-ftrapping-math,-ftrapv,-ftree-bit-ccp,-ftree-builtin-call-dce,-ftree-ccp,-ftree-ch,-ftree-coalesce-vars,-ftree-copy-prop,-ftree-copyrename,-ftree-cselim,-ftree-dce,-ftree-dominator-opts,-ftree-dse,-ftree-forwprop,-ftree-fre,-ftree-loop-distribute-patterns,-ftree-loop-distribution,-ftree-loop-if-convert,-ftree-loop-if-convert-stores,-ftree-loop-im,-ftree-loop-ivcanon,-ftree-loop-optimize,-ftree-lrs,-ftree-partial-pre,-ftree-phiprop,-ftree-pre,-ftree-pta,-ftree-reassoc,-ftree-scev-cprop,-ftree-sink,-ftree-slp-vectorize,-ftree-slsr,-ftree-sra,-ftree-switch-conversion,-ftree-tail-merge,-ftree-ter,-ftree-vect-loop-version,-ftree-vectorize,-ftree-vrp,-funit-at-a-time,-funroll-all-loops,-funroll-loops,-funsafe-loop-optimizations,-funsafe-math-optimizations,-funswitch-loops,-funwind-tables,-fvar-tracking,-fvar-tracking-assignments,-fvar-tracking-assignments-toggle,-fvar-tracking-uninit,-fvariable-expansion-in-unroller,-fvect-cost-model,-fvpt,-fweb,-fwhole-program,-fwrapv,align-loop-iterations,align-threshold,allow-load-data-races,allow-packed-load-data-races,allow-packed-store-data-races,allow-store-data-races,case-values-threshold,comdat-sharing-probability,cxx-max-namespaces-for-diagnostic-help,early-inlining-insns,gcse-after-reload-critical-fraction,gcse-after-reload-partial-fraction,gcse-cost-distance-ratio,gcse-unrestricted-cost,ggc-min-expand,ggc-min-heapsize,graphite-max-bbs-per-function,graphite-max-nb-scop-params,hot-bb-count-ws-permille,hot-bb-frequency-fraction,inline-min-speedup,inline-unit-growth,integer-share-limit,ipa-cp-eval-threshold,ipa-cp-loop-hint-bonus,ipa-cp-value-list-size,ipa-max-agg-items,ipa-sra-ptr-growth-factor,ipcp-unit-growth,ira-loop-reserved-regs,ira-max-conflict-table-size,ira-max-loops-num,iv-always-prune-cand-set-bound,iv-consider-all-candidates-bound,iv-max-considered-uses,l1-cache-line-size,l1-cache-size,l2-cache-size,large-function-growth,large-function-insns,large-stack-frame,large-stack-frame-growth,large-unit-insns,lim-expensive,loop-block-tile-size,loop-invariant-max-bbs-in-loop,loop-max-datarefs-for-datadeps,lto-min-partition,lto-partitions,max-average-unrolled-insns,max-completely-peel-loop-nest-depth,max-completely-peel-times,max-completely-peeled-insns,max-crossjump-edges,max-cse-insns,max-cse-path-length,max-cselib-memory-locations,max-delay-slot-insn-search,max-delay-slot-live-search,max-dse-active-local-stores,max-early-inliner-iterations,max-fields-for-field-sensitive,max-gcse-insertion-ratio,max-gcse-memory,max-goto-duplication-insns,max-grow-copy-bb-insns,max-hoist-depth,max-inline-insns-auto,max-inline-insns-recursive,max-inline-insns-recursive-auto,max-inline-insns-single,max-inline-recursive-depth,max-inline-recursive-depth-auto,max-iterations-computation-cost,max-iterations-to-track,max-jump-thread-duplication-stmts,max-last-value-rtl,max-modulo-backtrack-attempts,max-once-peeled-insns,max-partial-antic-length,max-peel-branches,max-peel-times,max-peeled-insns,max-pending-list-length,max-pipeline-region-blocks,max-pipeline-region-insns,max-predicted-iterations,max-reload-search-insns,max-sched-extend-regions-iters,max-sched-insn-conflict-delay,max-sched-ready-insns,max-sched-region-blocks,max-sched-region-insns,max-slsr-cand-scan,max-stores-to-sink,max-tail-merge-comparisons,max-tail-merge-iterations,max-tracked-strlens,max-unroll-times,max-unrolled-insns,max-unswitch-insns,max-unswitch-level,max-variable-expansions-in-unroller,max-vartrack-expr-depth,max-vartrack-reverse-op-size,max-vartrack-size,min-crossjump-insns,min-inline-recursive-probability,min-insn-to-prefetch-ratio,min-spec-prob,min-vect-loop-bound,omega-eliminate-redundant-constraints,omega-hash-table-size,omega-max-eqs,omega-max-geqs,omega-max-keys,omega-max-vars,omega-max-wild-cards,partial-inlining-entry-probability,predictable-branch-outcome,prefetch-latency,prefetch-min-insn-to-mem-ratio,sccvn-max-alias-queries-per-access,sccvn-max-scc-size,scev-max-expr-complexity,scev-max-expr-size,sched-mem-true-dep-cost,sched-pressure-algorithm,sched-spec-prob-cutoff,sched-state-edge-prob-cutoff,selsched-insns-to-rename,selsched-max-lookahead,selsched-max-sched-times,simultaneous-prefetches,sink-frequency-threshold,slp-max-insns-in-bb,sms-dfa-history,sms-loop-average-count-threshold,sms-max-ii-factor,sms-min-sc,ssp-buffer-size,switch-conversion-max-branch-ratio,tm-max-aggregate-size,tracer-dynamic-coverage,tracer-dynamic-coverage-feedback,tracer-max-code-growth,tracer-min-branch-probability,tracer-min-branch-probability-feedback,tracer-min-branch-ratio,tree-reassoc-width,uninit-control-dep-attempts,use-canonical-types,vect-max-version-for-alias-checks,vect-max-version-for-alignment-checks,build_time,qor,is_best
2063.4828729629517,3,2,2,1,1,3,2,1,1,3,1,3,2,2,2,2,1,2,3,1,1,2,1,1,1,2,2,1,2,2,2,2,3,2,3,2,2,2,2,3,1,1,1,1,1,1,2,2,3,1,1,3,2,2,1,2,3,3,1,2,3,3,3,1,1,2,3,2,1,1,3,1,2,1,3,3,1,2,1,1,2,3,3,1,1,3,3,1,2,1,2,2,1,1,2,3,1,1,1,2,3,1,1,1,3,1,3,2,1,2,1,2,2,1,1,3,2,1,2,3,2,1,2,3,3,3,1,3,2,1,3,1,2,1,3,2,2,3,1,1,2,2,3,2,2,1,1,1,2,1,2,1,2,3,3,1,2,2,1,2,3,1,2,2,1,2,3,1,1,3,2,2,1,2,2,1,2,2,2,2,1,2,2,3,3,14,227,0,1,0,0,2,33,1658,42,17,9,18,7,86,14745,192,4,400,2764,40,119,865,701,214,28,31,0,22,0,2100,323,19,84,847,5,173,1441,345,10250,801,3134,17233,64,172,37497,3857,1863,30,200,18,15,131,363,1577,6,1039,240,1015,15498,0,3,20,87501640,6,8,57,51,1082,640,249,13,27,27,771,55,39994,110,857,29,57,8,77,46,14,52,134,312,3,4,86,27,313,35,7,20,6,582,21,702,102,6,0,24,141,122137197,12,20,12,92,1,0,2045,64,331,1536,356,61,204,3,692,9,1898,5364,25,29,0,2,28,10,6,166,0,0,97,2005,2,2,68,7,3,29,25,30,98,128,100,55,36,1,2013,1,10,24,20.65182662010193,883.2836151123047,0
2063.4828729629517,2,3,2,3,2,3,3,3,2,1,3,1,2,1,2,2,3,2,3,3,2,2,1,2,1,3,1,2,3,1,3,1,1,2,1,2,2,2,3,2,1,2,3,3,3,3,3,2,1,2,3,2,2,2,1,1,2,2,1,1,2,2,1,1,3,3,2,3,1,1,3,1,3,3,3,1,2,1,2,1,3,3,1,3,2,1,3,1,2,2,2,2,3,1,1,2,2,3,3,2,3,2,2,1,1,2,3,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,3,1,1,2,2,1,3,1,1,2,2,2,3,3,3,2,1,1,1,3,2,3,3,2,2,3,2,2,3,3,2,3,1,1,3,1,2,2,2,1,2,3,3,2,3,2,1,3,3,2,3,3,3,2,2,1,1,2,1,14,392,0,0,0,1,0,70,3079,13,18,0,28,9,103,11199,272,31,878,3984,8,40,538,1500,234,31,32,3,16,5,2600,292,9,92,610,4,25,697,198,5942,743,2785,19900,28,153,3023,1472,3552,77,212,27,51,186,352,1181,33,1246,289,134,16621,1,1,17,65053950,5,5,93,108,1725,1327,1289,5,30,6,3141,37,22428,87,378,43,26,40,104,101,56,268,321,183,1,1,332,21,304,133,5,17,6,2503,27,503,70,12,4,39,162,164437765,17,11,12,88,4,1,408,422,673,1083,485,24,183,2,580,1,2449,14541,15,91,3,2,66,27,0,36,3,2,64,3177,4,2,274,1,15,15,15,24,23,219,79,86,20,0,3533,1,31,8,20.249250411987305,385.8509063720703,0
2063.4828729629517,0,2,1,1,2,1,3,2,1,2,1,2,2,3,1,2,3,3,1,3,2,1,2,1,2,1,1,2,2,2,3,2,2,1,2,3,1,2,1,3,1,1,2,3,2,3,3,1,1,1,1,2,2,1,3,2,1,3,2,2,3,2,2,2,2,2,1,3,1,2,1,1,3,2,1,3,2,2,3,2,2,1,3,2,3,2,3,1,3,3,2,3,2,1,3,3,3,1,1,2,3,2,1,1,2,1,2,2,1,3,3,3,2,3,3,1,1,2,2,2,3,3,3,3,1,1,2,3,3,3,1,2,3,2,1,1,3,3,3,1,3,3,1,3,1,2,1,2,3,3,2,3,1,3,3,2,2,3,1,1,1,1,3,1,1,3,3,3,3,2,3,3,2,1,1,1,2,2,1,2,3,2,1,1,2,10,138,0,0,1,0,4,19,989,7,3,1,23,5,106,3701,353,15,875,3804,38,78,648,407,155,25,44,1,18,1,3960,184,18,16,335,2,224,718,146,10389,862,1299,33090,46,24,8978,992,1517,89,210,31,45,376,358,709,24,434,242,999,16068,1,1,58,195715629,20,25,112,65,827,195,146,2,5,11,2831,11,20372,124,329,75,94,13,307,76,18,518,314,351,4,1,180,33,140,199,4,30,4,1823,9,742,115,7,1,35,106,161486331,1,23,25,48,4,0,1637,200,698,637,455,8,139,3,659,11,520,29964,13,341,3,1,34,8,4,82,4,1,86,2331,2,3,183,7,22,3,33,21,60,33,15,92,9,4,672,0,19,4,20.920621156692505,1038.156509399414,0
2063.4828729629517,3,3,1,1,1,2,2,2,2,1,3,2,1,3,2,2,1,1,3,2,3,1,2,1,3,3,2,1,2,2,1,1,3,3,2,1,2,3,1,2,1,1,1,2,1,1,1,3,2,2,2,3,2,2,2,1,2,2,3,2,2,3,2,2,1,1,3,2,2,3,2,3,3,3,3,2,3,1,3,3,2,2,2,2,2,3,2,2,3,2,1,1,2,3,3,1,3,2,1,1,3,2,3,1,3,3,1,2,3,3,2,2,2,3,2,2,2,2,2,3,2,1,2,1,1,3,2,3,2,3,3,1,3,1,3,1,1,3,2,1,1,1,1,3,1,3,2,1,3,3,2,3,3,1,1,2,3,2,3,3,2,1,2,1,2,2,2,1,3,3,1,2,1,2,1,1,2,2,3,2,3,1,2,2,3,9,359,0,1,0,0,0,61,914,32,18,9,5,7,68,1043,181,27,650,3593,9,23,878,1301,138,8,59,6,2,7,2424,173,36,37,805,3,66,1278,263,9809,193,2421,8489,76,155,33416,2694,3469,42,264,14,17,253,151,718,35,1015,351,570,18525,2,4,40,149308435,21,15,67,151,348,971,200,2,30,8,2348,6,8128,158,498,329,118,17,333,69,9,295,29,394,4,8,262,7,269,164,2,13,4,3679,6,798,143,8,2,15,63,164890126,18,13,20,150,1,1,308,108,996,211,387,64,127,3,115,5,3738,13840,29,140,1,2,72,5,5,108,7,2,46,990,3,0,32,4,10,12,24,34,75,369,74,36,24,1,2875,1,5,24,19.961799383163452,12.845754623413086,0
2063.4828729629517,0,2,1,1,2,2,3,1,2,3,3,2,2,2,1,3,3,3,2,3,2,1,2,1,1,1,1,2,3,1,3,2,3,1,2,3,1,2,3,3,1,3,1,3,2,3,1,2,1,1,3,2,2,3,1,3,2,3,2,2,3,2,2,2,2,2,2,3,1,2,1,3,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,2,3,3,3,3,1,1,3,2,3,1,1,3,3,2,3,1,3,3,3,1,1,3,2,3,3,3,2,1,1,1,2,3,2,3,3,1,1,3,1,2,2,3,1,2,2,2,1,1,3,3,3,1,1,3,1,2,1,2,1,2,3,3,1,3,1,1,3,2,2,2,1,1,2,1,2,2,1,3,2,3,2,2,3,2,1,1,1,1,3,3,1,3,3,2,3,1,2,9,166,0,0,1,0,4,27,989,7,3,1,23,5,89,3701,381,13,927,3804,37,78,648,407,155,25,39,2,12,1,3960,184,17,19,214,2,222,696,146,10389,862,1299,33090,46,24,19781,1763,1229,110,175,27,45,333,352,1059,24,500,178,962,16068,1,1,58,195715629,24,25,112,87,827,195,146,7,7,13,2808,11,20372,124,430,75,97,13,318,76,18,573,314,351,4,1,263,30,140,199,2,30,5,1823,5,724,85,6,1,33,106,161486331,1,28,27,48,4,0,1637,200,842,637,455,20,139,3,602,11,452,33899,8,341,2,1,16,4,3,82,5,1,86,2263,1,3,176,7,22,3,33,21,60,100,15,92,9,4,672,0,19,5,20.111615419387817,16.10398292541504,0
2063.4828729629517,0,2,3,2,3,3,3,1,1,3,1,2,2,2,1,3,1,3,1,2,2,1,2,1,2,1,1,2,1,1,3,2,3,3,2,3,2,2,3,3,2,2,1,3,2,2,3,2,1,1,1,2,3,1,3,2,2,3,2,2,3,2,2,1,2,2,3,1,1,1,1,1,3,2,1,3,2,2,3,1,1,1,1,2,3,3,3,1,3,3,2,3,1,1,2,3,3,1,1,1,3,2,2,1,3,1,2,2,1,3,1,3,2,3,2,1,1,2,2,2,2,3,2,3,1,3,3,3,2,1,1,2,2,2,1,2,3,1,3,1,1,2,1,3,1,2,3,1,2,3,1,3,3,1,1,3,2,3,1,1,3,1,1,3,3,3,2,3,3,3,2,1,1,1,3,1,2,2,3,3,3,2,3,2,2,8,166,0,0,1,0,4,25,1053,7,3,1,23,5,106,6897,361,15,875,3804,37,80,648,404,155,25,50,2,12,1,3960,128,17,16,214,2,222,718,146,10389,862,1299,38103,46,24,16129,1763,1229,98,175,31,45,333,361,709,24,590,242,999,13586,0,1,58,166883208,24,29,111,65,951,195,146,2,11,9,3224,11,27499,124,655,108,97,13,317,62,18,518,314,351,4,2,263,30,140,199,4,30,5,1823,9,718,84,7,1,31,71,161486331,1,27,23,48,4,0,1874,200,731,637,455,20,139,3,644,11,520,33899,8,341,3,1,16,7,4,82,5,1,86,2331,2,3,183,7,22,3,33,21,48,64,17,92,9,4,672,0,19,4,19.99241590499878,14.848470687866211,0
2063.4828729629517,0,2,1,1,2,3,3,1,1,1,1,2,2,2,1,1,3,3,1,3,2,1,2,3,2,1,1,2,2,1,3,2,1,1,2,3,1,2,1,3,1,3,1,3,2,3,3,2,1,1,1,2,2,1,1,2,3,3,2,2,2,2,2,1,2,2,3,3,1,2,1,1,3,2,1,3,2,2,3,2,2,1,1,2,3,3,1,1,3,3,2,3,1,1,3,3,3,1,1,1,3,2,2,1,3,1,3,2,3,3,2,3,2,3,2,2,1,2,2,2,2,3,3,3,1,3,3,3,3,3,1,2,2,2,1,1,3,3,3,1,1,2,1,3,1,2,1,2,2,3,1,3,3,1,3,1,2,3,1,1,2,1,3,2,1,3,2,3,3,2,3,3,1,1,1,1,2,2,1,3,3,2,3,1,2,10,166,0,0,1,0,4,25,989,7,3,1,23,5,106,3701,361,15,875,3804,37,78,648,407,82,25,44,2,12,1,3960,184,17,16,214,2,222,718,146,10389,862,1299,33090,46,24,18141,1763,1229,98,175,27,45,333,352,709,22,590,242,999,16068,1,1,58,195715629,24,25,112,93,827,195,146,24,7,13,2700,11,20372,124,610,356,97,13,317,76,18,518,314,351,4,5,263,30,93,199,4,30,5,1823,4,54,85,7,1,33,106,161486331,1,13,23,48,4,0,1637,200,698,637,455,20,139,3,659,11,520,33899,8,305,3,1,16,15,4,82,5,1,86,2331,2,3,183,7,22,3,33,21,60,64,15,92,9,4,672,0,19,4,20.949689149856567,1109.0810298919678,0
2063.4828729629517,2,2,1,3,2,1,2,3,1,1,1,3,1,3,1,2,3,3,1,2,3,1,1,1,1,1,3,2,2,1,2,3,2,3,2,2,3,2,2,2,3,3,3,3,2,1,2,2,1,3,3,1,3,2,3,3,3,2,3,2,2,2,1,3,3,2,3,3,3,2,2,3,1,1,1,2,1,1,1,3,3,3,3,3,2,2,2,3,1,1,2,3,2,2,2,2,2,1,1,2,3,3,2,2,1,3,1,2,1,2,1,1,2,3,1,3,3,1,2,3,1,1,1,1,3,2,1,1,2,1,3,1,3,1,2,2,3,3,1,2,3,1,2,1,2,1,2,2,3,3,1,1,3,1,2,1,1,1,3,1,2,2,1,3,2,3,1,3,1,3,2,3,2,3,2,3,1,1,1,3,1,2,3,1,1,4,306,0,1,0,1,4,37,386,31,9,11,17,5,69,14656,204,26,871,1265,21,118,890,1941,78,7,37,3,5,0,2409,274,39,90,238,4,58,1265,93,9620,636,2060,7882,66,120,27016,335,366,48,83,23,12,190,348,3959,25,1120,200,729,4715,1,3,58,88434825,29,12,8,93,730,1402,391,26,2,31,773,19,16619,131,829,141,37,16,393,111,16,365,344,264,4,8,257,13,217,142,1,4,8,2907,6,629,118,7,1,36,67,80998325,2,32,25,123,2,1,716,177,942,1063,182,68,209,5,283,2,1379,10322,32,276,4,1,78,4,4,22,3,9,83,2484,3,4,325,7,26,6,14,46,44,253,64,22,21,4,1820,0,25,16,21.281187534332275,1420.6616878509521,0
2063.4828729629517,2,2,1,2,2,3,3,1,3,2,2,1,2,2,3,1,2,1,1,2,2,2,3,2,3,1,2,1,2,1,1,2,1,3,1,1,3,3,3,3,1,3,1,2,1,2,3,1,1,1,1,2,3,2,1,1,3,1,1,3,2,3,1,2,2,2,2,3,3,3,3,3,3,1,3,1,1,2,3,3,3,2,2,1,1,1,1,2,3,2,2,3,3,3,1,1,3,3,1,1,2,1,1,2,1,1,1,3,2,1,2,1,2,1,3,2,3,2,3,2,1,1,1,3,2,2,1,1,3,1,3,2,1,1,2,2,2,3,2,2,2,3,2,3,1,3,3,2,2,3,2,1,1,1,2,1,2,3,2,1,3,3,1,1,3,3,3,1,3,2,1,1,3,2,3,1,1,1,2,1,3,3,3,1,3,14,234,1,0,1,0,3,18,411,15,21,9,26,12,110,13441,122,4,960,1879,12,114,280,1068,44,11,48,2,14,6,2501,34,7,93,965,6,33,728,105,7714,859,3469,24761,32,140,5770,1449,1537,82,177,19,52,106,92,2037,18,1940,294,1039,7025,0,1,55,55375688,14,11,116,151,851,1368,633,6,5,19,1170,22,36659,56,505,329,91,31,362,48,40,349,164,286,3,4,121,36,188,68,4,21,8,2203,27,439,77,9,4,7,21,15786211,11,26,31,58,2,0,1951,444,456,1231,397,8,47,0,565,11,3095,26574,33,237,2,1,78,19,2,116,6,8,99,392,1,3,224,2,6,10,32,45,50,264,80,75,31,4,2347,0,22,24,20.69062352180481,755.5675506591797,0
2063.4828729629517,3,2,3,1,2,3,2,3,1,2,2,1,1,3,3,1,3,3,3,1,1,1,1,3,1,3,3,2,1,1,3,1,2,2,1,1,1,3,1,2,1,3,1,1,3,2,2,3,3,3,2,1,1,3,1,3,2,3,3,3,3,2,1,2,3,1,1,3,1,2,3,1,2,2,1,1,3,1,3,2,2,1,2,2,2,3,2,2,1,1,1,1,2,3,3,1,2,3,2,1,2,2,3,3,3,2,3,3,1,2,2,3,3,2,3,2,3,1,2,1,2,3,3,2,1,3,2,1,1,2,1,1,3,3,1,1,3,3,3,1,2,2,1,1,3,3,2,2,1,1,1,2,2,2,3,3,3,1,3,1,2,3,1,1,1,3,3,3,1,2,3,3,2,3,2,3,2,1,2,1,1,2,2,3,3,3,373,0,1,1,1,0,66,3551,4,7,11,33,5,109,15490,369,5,497,3161,29,70,474,695,20,19,38,4,12,3,2549,30,17,73,879,2,191,1155,280,1595,123,1650,17412,7,105,34453,2956,3623,59,313,18,25,298,255,296,6,957,120,1169,14713,2,1,20,22807975,5,29,96,59,235,778,1477,4,12,28,2700,19,39132,90,960,290,86,64,94,81,37,491,367,34,1,4,301,2,128,150,6,5,2,3722,4,427,121,7,2,31,107,147202145,11,17,35,159,2,1,2177,288,985,958,414,29,39,0,375,12,3984,15331,27,117,4,1,73,15,8,87,0,7,49,1318,2,1,168,5,4,11,31,60,85,66,74,62,7,1,2615,1,25,18,120.03018712997437,inf,0
2063.4828729629517,0,2,3,1,2,1,3,3,1,1,1,2,2,2,1,3,2,3,1,3,2,1,2,3,2,1,3,2,3,1,3,2,1,1,2,3,1,2,3,2,1,1,1,3,2,3,2,2,2,1,1,2,2,1,1,2,2,1,2,2,3,2,2,1,2,2,2,3,1,2,1,2,3,2,3,3,2,1,3,2,2,3,3,2,1,3,1,1,3,3,2,3,3,1,3,3,3,1,2,1,3,2,2,1,1,1,3,2,1,3,3,3,2,3,2,1,1,1,2,1,2,3,1,2,1,3,3,3,2,3,1,2,2,2,1,1,3,3,3,3,1,2,1,3,3,2,1,1,2,3,1,3,1,2,3,2,2,3,1,1,1,1,3,2,2,3,2,3,3,2,3,2,1,1,1,1,2,2,1,3,3,2,3,2,2,10,166,0,0,1,0,4,20,989,7,3,1,23,5,82,3701,361,18,875,3804,37,78,648,523,162,25,44,2,10,1,3960,211,17,31,214,2,254,718,229,10391,862,1462,33090,44,24,18141,1921,1229,98,168,23,45,333,352,709,29,590,242,999,16068,1,1,52,195715629,19,25,112,65,684,323,146,2,7,15,2831,11,20372,124,430,75,97,13,317,76,18,518,314,356,4,1,263,27,140,190,5,29,5,1823,9,755,66,7,1,33,90,176988890,1,27,23,61,4,0,1826,200,698,637,455,20,139,3,659,11,520,32447,6,341,3,1,16,4,4,82,5,1,96,2331,2,3,183,7,22,3,33,21,60,64,15,83,9,4,672,0,19,4,19.899142265319824,14.986515045166016,0
2063.4828729629517,3,1,2,2,3,2,2,1,3,3,1,3,2,3,1,3,1,3,2,3,1,1,3,2,2,3,1,1,2,1,2,2,3,1,2,2,1,1,2,1,2,1,1,1,3,3,3,3,1,2,3,2,2,1,3,3,2,2,3,3,1,2,1,1,2,1,3,1,2,1,2,3,3,3,3,3,3,3,1,3,2,3,2,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,3,1,3,3,2,3,3,3,1,1,1,3,3,1,3,3,3,3,1,1,3,3,3,2,3,1,3,3,1,1,1,3,2,3,2,2,1,2,3,2,2,2,1,3,3,3,2,2,1,2,3,1,3,2,2,1,3,2,1,3,3,1,2,3,1,2,3,3,3,3,1,1,3,2,2,1,1,3,2,3,1,2,1,1,2,3,2,12,319,0,1,1,1,4,63,3011,21,30,1,35,1,81,3547,383,26,300,2810,8,120,891,1231,29,31,61,4,15,7,1337,354,5,82,818,8,85,1596,271,4265,946,634,37213,57,120,9867,3824,2016,115,190,14,25,96,125,2322,18,1943,129,382,5059,2,1,25,209448729,2,16,68,32,551,161,433,20,6,12,2300,56,36442,141,1412,302,54,62,74,65,5,190,334,262,3,8,28,29,281,20,8,37,8,2266,21,695,121,1,4,21,71,58903956,6,26,25,123,2,0,382,326,897,1599,410,51,46,6,231,9,2660,31093,24,332,1,2,63,22,8,43,4,8,48,1424,1,3,244,8,14,29,7,51,68,111,83,44,23,4,2970,1,36,3,120.00896072387695,inf,0
2063.4828729629517,3,3,3,1,3,1,3,1,2,1,1,1,2,3,1,3,1,1,1,3,3,2,2,2,3,2,2,1,1,3,3,2,1,2,2,3,2,3,2,1,1,2,1,2,1,3,2,2,3,3,1,2,1,1,3,2,3,1,3,2,2,1,1,3,1,1,2,3,3,2,2,3,2,2,3,2,3,3,3,1,1,1,1,1,1,1,2,2,1,3,3,3,2,2,2,2,3,2,3,2,2,2,2,3,2,1,2,3,3,1,3,2,2,1,1,1,2,1,2,1,1,1,3,1,3,2,1,1,3,2,2,3,2,1,3,3,3,3,3,2,1,1,3,1,2,1,1,2,2,2,3,3,1,2,2,2,1,3,3,2,1,1,3,2,2,1,1,3,2,3,3,3,2,2,3,1,1,1,1,2,1,1,2,2,2,9,128,1,1,1,1,4,21,1699,34,36,1,8,11,20,1615,206,40,758,659,20,102,690,144,155,12,51,3,4,4,3910,200,40,105,243,2,212,1747,283,7787,353,2463,39688,56,47,21340,550,1843,62,111,21,55,288,260,1504,26,387,249,1270,13341,1,3,57,15958925,17,25,67,93,1618,1539,295,12,13,18,2813,6,20502,75,534,293,39,53,64,16,31,610,346,70,3,3,310,34,207,140,1,16,4,2099,21,730,17,9,0,16,100,63917293,20,31,35,134,3,0,2018,233,911,204,261,8,168,4,426,6,1349,2711,26,145,1,2,99,33,7,140,6,8,70,2582,3,0,241,6,20,14,2,31,24,249,65,78,5,3,1201,0,31,19,20.707138299942017,959.6624374389648,0
2063.4828729629517,0,2,1,1,2,1,1,1,1,1,1,2,2,2,2,3,3,1,2,3,2,1,2,1,2,3,1,1,3,1,2,2,1,1,1,3,2,2,3,2,1,3,3,2,3,3,3,2,1,1,1,2,3,1,1,3,2,3,2,1,3,2,3,1,3,2,3,3,1,3,2,1,2,3,1,3,3,2,3,2,2,1,1,2,3,1,1,1,3,3,2,3,1,1,3,3,3,1,1,3,3,1,2,1,3,1,3,1,1,1,2,3,1,3,2,1,1,2,2,1,2,3,2,1,1,1,3,3,1,3,1,2,2,2,1,1,3,3,3,1,1,2,1,3,1,2,2,1,2,3,1,3,1,1,2,2,2,3,2,1,1,1,3,2,1,1,2,3,3,1,3,3,3,3,1,1,3,2,1,3,3,2,3,3,2,10,166,0,0,1,0,4,38,989,7,3,1,23,5,103,3701,361,14,875,3804,33,78,745,407,155,26,44,2,12,1,3960,184,17,38,67,2,222,718,146,10389,879,1299,33090,47,24,18141,1854,1229,98,175,26,45,333,352,963,24,590,264,1082,17402,1,1,62,187815213,24,25,112,58,827,195,308,2,7,8,2831,11,20372,124,430,75,109,13,317,49,18,609,263,366,4,1,263,24,140,199,4,26,6,1933,9,742,85,7,1,33,106,161486331,3,27,23,48,4,0,1637,200,827,518,455,20,139,3,659,11,334,33899,8,341,3,1,16,4,4,82,5,0,86,3211,1,3,183,7,22,4,33,25,67,64,16,94,9,4,672,0,19,6,20.8038809299469,1080.9025764465332,0
