8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,1,0,1,-1,-1,0,1,-1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,30,121,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,297,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,311,8,18,791,789,659,1281,145,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2389.5,75.5,5,80,3538,674,0,0,0,3,226,0,0,0,646,-7.3,-652.207,-7.229,-654.738,-7.147,-654.624,-6.476,-174.081,-6.308,-172.208,-6.285,-1403.007,-2.079,-371.185,-1.86,-49.947,-1.643,-42.797,-0.811,-56.167,-0.675,-47.717,-0.544,-43.435,10542,738,14376,7719,698,991,12731,13407,-19.583,-513.576,-18.407,-480.507,-16.329,-1376.258,-15.18,-3350.069,-15.108,-1279.753,-14.997,-1344.692,0.053,0,1.582,0,1.762,0,1.967,0,3.237,0,3.31,0,1125,17119,799,16320,1103,12795,757,12038,0,685,-19.583,-513.576,-18.407,-480.507,-16.329,-1376.421,-15.18,-3352.606,-15.108,-1279.76,-14.997,-1344.692,0.053,0,1.582,0,1.762,0,1.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.237,0,3.31,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,1,0,1,-1,-1,0,1,1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,258,440,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,531,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,311,8,18,791,789,659,1281,145,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2389.5,75.5,5,80,3538,674,0,0,0,3,226,0,0,0,1329,-7.3,-652.207,-7.229,-654.738,-7.147,-654.624,-6.476,-174.081,-6.308,-172.208,-6.285,-1403.007,-2.079,-371.185,-1.86,-49.947,-1.643,-42.797,-0.811,-56.167,-0.675,-47.717,-0.544,-43.435,10525,778,14310,7609,710,1038,12493,7322,-19.015,-512.034,-18.631,-481.269,-16.325,-1381.91,-15.299,-1347.14,-15.246,-3374.253,-14.68,-1353.648,0.06,0,1.525,0,1.808,0,2.12,0,2.56,0,3.297,0,1138,17106,770,16336,1118,12780,726,12054,0,412,-19.015,-512.034,-18.631,-481.278,-16.325,-1381.926,-15.299,-1347.14,-15.246,-3377.009,-14.68,-1353.648,0.06,0,1.525,0,1.808,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,3.297,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,1,0,1,-1,-1,0,0,-1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,135,299,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,609,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,331,8,18,791,789,659,1281,160,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2423.5,109.5,5,80,3538,674,0,0,0,3,226,0,0,0,1260,-7.241,-655.204,-7.079,-640.621,-7.031,-634.447,-6.669,-182.56,-6.367,-173.279,-6.104,-1407.753,-2.098,-368.749,-1.897,-51.589,-1.703,-45.721,-0.812,-55.657,-0.774,-61.598,-0.61,-48.156,10893,800,14228,7761,617,994,12593,3159,-18.641,-501.592,-17.405,-474.673,-15.748,-1367.116,-15.291,-3340.729,-14.988,-1357.777,-14.916,-1300.19,0.06,0,1.511,0,1.98,0,2.016,0,3.019,0,3.221,0,1147,17097,847,16250,1126,12772,808,11964,0,209,-18.641,-501.592,-17.405,-474.673,-15.748,-1367.116,-15.291,-3344.276,-14.988,-1357.777,-14.916,-1300.19,0.06,0,1.511,0,1.98,0,2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.019,0,3.221,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,1,0,1,-1,-1,0,0,1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,64,175,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,287,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,331,8,18,791,789,659,1281,176,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2431.5,117.5,5,80,3538,674,0,0,0,3,226,0,0,0,1002,-7.206,-654.944,-7.151,-644.225,-7,-646.153,-6.516,-178.217,-6.409,-174.798,-6.23,-1425.552,-2.056,-367.41,-1.906,-51.973,-1.618,-43.434,-0.658,-50.63,-0.622,-51.159,-0.608,-48.028,10787,779,14237,7470,543,970,12522,13081,-18.904,-482.586,-17.599,-478.013,-14.902,-1336.05,-14.773,-3300.591,-14.726,-1339.84,-14.647,-1357.755,0.055,0,1.464,0,1.93,0,2.103,0,3.194,0,3.274,0,1225,17019,743,16276,1205,12693,711,11982,0,536,-18.904,-482.775,-17.599,-478.013,-14.902,-1336.05,-14.773,-3304.939,-14.726,-1339.84,-14.647,-1357.755,0.055,0,1.464,0,1.93,0,2.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.194,0,3.274,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,1,0,1,-1,-1,0,-1,-1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,162,369,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,601,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,331,8,18,791,789,659,1281,160,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2423.5,109.5,5,80,3538,674,0,0,0,3,226,0,0,0,815,-7.241,-655.204,-7.079,-640.621,-7.031,-634.447,-6.669,-182.56,-6.367,-173.279,-6.104,-1407.753,-2.098,-368.749,-1.897,-51.589,-1.703,-45.721,-0.812,-55.657,-0.774,-61.598,-0.61,-48.156,10893,800,14228,7761,617,994,12593,1914,-18.641,-501.592,-17.405,-474.673,-15.748,-1367.116,-15.291,-3340.729,-14.988,-1357.777,-14.916,-1300.19,0.06,0,1.511,0,1.98,0,2.016,0,3.019,0,3.221,0,1147,17097,847,16250,1126,12772,808,11964,0,608,-18.641,-501.592,-17.405,-474.673,-15.748,-1367.116,-15.291,-3344.276,-14.988,-1357.777,-14.916,-1300.19,0.06,0,1.511,0,1.98,0,2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.019,0,3.221,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,1,0,1,-1,-1,0,-1,1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,124,222,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,510,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,331,8,18,791,789,659,1281,176,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2431.5,117.5,5,80,3538,674,0,0,0,3,226,0,0,0,930,-7.206,-654.944,-7.151,-644.225,-7,-646.153,-6.516,-178.217,-6.409,-174.798,-6.23,-1425.552,-2.056,-367.41,-1.906,-51.973,-1.618,-43.434,-0.658,-50.63,-0.622,-51.159,-0.608,-48.028,10787,779,14237,7470,543,970,12522,1852,-18.904,-482.586,-17.599,-478.013,-14.902,-1336.05,-14.773,-3300.591,-14.726,-1339.84,-14.647,-1357.755,0.055,0,1.464,0,1.93,0,2.103,0,3.194,0,3.274,0,1225,17019,743,16276,1205,12693,711,11982,0,359,-18.904,-482.775,-17.599,-478.013,-14.902,-1336.05,-14.773,-3304.939,-14.726,-1339.84,-14.647,-1357.755,0.055,0,1.464,0,1.93,0,2.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.194,0,3.274,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,-1,0,1,-1,-1,0,1,-1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,147,310,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,581,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,311,8,18,791,789,659,1281,145,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2389.5,75.5,5,80,3538,674,0,0,0,3,226,0,0,0,1362,-7.3,-652.207,-7.229,-654.738,-7.147,-654.624,-6.476,-174.081,-6.308,-172.208,-6.285,-1403.007,-2.079,-371.185,-1.86,-49.947,-1.643,-42.797,-0.811,-56.167,-0.675,-47.717,-0.544,-43.435,10542,738,14376,7719,698,991,12731,1824,-19.583,-513.576,-18.407,-480.507,-16.329,-1376.258,-15.18,-3350.069,-15.108,-1279.753,-14.997,-1344.692,0.053,0,1.582,0,1.762,0,1.967,0,3.237,0,3.31,0,1125,17119,799,16320,1103,12795,757,12038,0,630,-19.583,-513.576,-18.407,-480.507,-16.329,-1376.421,-15.18,-3352.606,-15.108,-1279.76,-14.997,-1344.692,0.053,0,1.582,0,1.762,0,1.982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.237,0,3.31,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,-1,0,1,-1,-1,0,1,1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,147,356,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,531,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,311,8,18,791,789,659,1281,145,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2389.5,75.5,5,80,3538,674,0,0,0,3,226,0,0,0,923,-7.3,-652.207,-7.229,-654.738,-7.147,-654.624,-6.476,-174.081,-6.308,-172.208,-6.285,-1403.007,-2.079,-371.185,-1.86,-49.947,-1.643,-42.797,-0.811,-56.167,-0.675,-47.717,-0.544,-43.435,10525,778,14310,7609,710,1038,12493,1196,-19.015,-512.034,-18.631,-481.269,-16.325,-1381.91,-15.299,-1347.14,-15.246,-3374.253,-14.68,-1353.648,0.06,0,1.525,0,1.808,0,2.12,0,2.56,0,3.297,0,1138,17106,770,16336,1118,12780,726,12054,0,211,-19.015,-512.034,-18.631,-481.278,-16.325,-1381.926,-15.299,-1347.14,-15.246,-3377.009,-14.68,-1353.648,0.06,0,1.525,0,1.808,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,3.297,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,-1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,53,163,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,287,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,331,8,18,791,789,659,1281,160,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2423.5,109.5,5,80,3538,674,0,0,0,3,226,0,0,0,642,-7.241,-655.204,-7.079,-640.621,-7.031,-634.447,-6.669,-182.56,-6.367,-173.279,-6.104,-1407.753,-2.098,-368.749,-1.897,-51.589,-1.703,-45.721,-0.812,-55.657,-0.774,-61.598,-0.61,-48.156,10893,800,14228,7761,617,994,12593,12105,-18.641,-501.592,-17.405,-474.673,-15.748,-1367.116,-15.291,-3340.729,-14.988,-1357.777,-14.916,-1300.19,0.06,0,1.511,0,1.98,0,2.016,0,3.019,0,3.221,0,1147,17097,847,16250,1126,12772,808,11964,0,594,-18.641,-501.592,-17.405,-474.673,-15.748,-1367.116,-15.291,-3344.276,-14.988,-1357.777,-14.916,-1300.19,0.06,0,1.511,0,1.98,0,2.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.019,0,3.221,0
8.9,-1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,-1,1,0,0,0,1,-1,-1,-1,-1,1,0,-1,0,1,1,0,-1,-1,-1,-1,-1,0,1,-1,-1,0,0,1,1,1,1,1,0,-1,-1,1.0,1.0,2,0,-1,0,0,1,1,-1,1,3538,942,896,3,0,0,0,226,942,3538,28.7,15.52,2207,18,791,789,659,1281,226,0,896,3,0,1070,18353,3.79,865,207,359,-8.454,-775.43,-8.393,-228.019,-8.34,-769.638,-8.326,-761.678,-8.068,-221.938,-5.33,-1349.73,-4.354,-751.36,-1.659,-44.339,-1.416,-37.168,-0.605,-40.217,-0.509,-35.518,-0.379,-27.099,1980,198,5,18,791,789,659,1281,674,226,0,896,0,0,3,0,933,94,17007,3.39,1958.5,1994,35.5,0,64,3538,674,0,0,0,3,226,0,0,0,477,-12.022,-1117.122,-11.343,-1043.341,-11.086,-1042.572,-10.944,-2435.098,-10.069,-277.752,-9.79,-268.467,-3.263,-397.363,-2.272,-58.991,-2.254,-59.829,-0.964,-72.009,-0.913,-48.383,-0.768,-63.083,2319,331,8,18,791,789,659,1281,176,226,0,896,0,0,3,0,933,94,17007,3.39,2319,2431.5,117.5,5,80,3538,674,0,0,0,3,226,0,0,0,970,-7.206,-654.944,-7.151,-644.225,-7,-646.153,-6.516,-178.217,-6.409,-174.798,-6.23,-1425.552,-2.056,-367.41,-1.906,-51.973,-1.618,-43.434,-0.658,-50.63,-0.622,-51.159,-0.608,-48.028,10787,779,14237,7470,543,970,12522,9574,-18.904,-482.586,-17.599,-478.013,-14.902,-1336.05,-14.773,-3300.591,-14.726,-1339.84,-14.647,-1357.755,0.055,0,1.464,0,1.93,0,2.103,0,3.194,0,3.274,0,1225,17019,743,16276,1205,12693,711,11982,0,380,-18.904,-482.775,-17.599,-478.013,-14.902,-1336.05,-14.773,-3304.939,-14.726,-1339.84,-14.647,-1357.755,0.055,0,1.464,0,1.93,0,2.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.194,0,3.274,0
