-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,502.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,274.0,256.0,494.0,1280.0,1542.0,94.0,26913.0,3.56,-7.112,-651.292,-19.334,-495.189
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,502.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,274.0,256.0,494.0,1280.0,1542.0,94.0,26913.0,3.56,-7.112,-651.292,-19.224,-501.298
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,511.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,260.0,256.0,484.0,1280.0,1542.0,94.0,26913.0,3.56,-7.119,-633.555,-20.236,-519.986
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,511.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,236.0,256.0,464.0,1280.0,1542.0,94.0,26913.0,3.56,-7.204,-651.854,-19.244,-505.707
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,511.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,260.0,256.0,484.0,1280.0,1542.0,94.0,26913.0,3.56,-7.119,-633.555,-20.236,-519.986
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,511.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,236.0,256.0,464.0,1280.0,1542.0,94.0,26913.0,3.56,-7.204,-651.854,-19.244,-505.707
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,502.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,274.0,256.0,494.0,1280.0,1542.0,94.0,26913.0,3.56,-7.112,-651.292,-19.334,-495.189
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,502.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,274.0,256.0,494.0,1280.0,1542.0,94.0,26913.0,3.56,-7.112,-651.292,-19.224,-501.298
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,511.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,260.0,256.0,484.0,1280.0,1542.0,94.0,26913.0,3.56,-7.119,-633.555,-20.236,-519.986
-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,258.0,1374.0,5506.0,4.0,256.0,28.0,15.34,2943.0,990.0,258.0,1280.0,0.0,4.0,-8.393,-228.019,3048.0,1026.0,258.0,0.0,0.0,4.0,299.0,9.0,41.0,1168.0,1311.0,982.0,2004.0,1026.0,256.0,87.0,1280.0,1542.0,94.0,26913.0,3.56,-11.405,-1046.189,3644.0,1026.0,258.0,0.0,0.0,4.0,-1.0,511.0,16.0,41.0,1168.0,1311.0,982.0,2004.0,236.0,256.0,464.0,1280.0,1542.0,94.0,26913.0,3.56,-7.204,-651.854,-19.244,-505.707
